"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Singapore","SGP","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","118138249.007107","155034983.289578","201675782.191561","292813310.239857","482453523.275972","569226292.696117","722777071.726246","803545483.48752","937066447.177439","1152557454.37004","1608114951.7105","2005631965.66565","2368582526.0362","2579355308.3057","2801262147.97107","2967254627.14532","3123055930.41635","3539618071.79493","3977428016.85401","4552487904.61924","5190862688.83601","6523295556.36807","7593280069.75725","8820344770.78967","9905716135.52027","11195118758.6607","12233451391.0112","12468146382.5107","12485789874.9104","13156630970.0396","13797496295.5018","14372798632.0754","15361119183.087","16645448214.4758","18917796699.3679","20160121467.7886","21656510113.2405","24934076011.0014","29411921794.3042","31100843713.4118","32655619504.5131","37790646682.9982","40900353271.3403","43888298545.2834","45141045243.1317","47468714540.8333","49607984715.6947","52308114584.0328","60482756398.4798","64932135270.202","66740313524.3194","72711987073.3631","","","",
"Solomon Islands","SLB","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","5343600.84065187","4308750.79637005","2007764.78670068","3132249.13557634","3101300.12569122","3458363.27253914","3886127.70840746","4653207.01682159","6421690.905931","9026085.79796951","9475888.96131576","9371662.41052062","8986133.88299268","10642384.5708877","10933506.2648101","9652663.15682461","9479244.16617894","11046723.275847","10912958.822066","12623373.6651696","14056767.4460322","16956370.2529193","19022908.8768478","27634514.4168808","36860221.7521296","40872092.3117472","41862974.6838014","37284988.2840391","40136472.1485349","33427189.8700865","34351122.7295009","27399564.0861305","31833090.7651695","37339619.4563448","41376754.894088","47806989.6669933","54994007.2792322","62276896.5124967","66658585.5221117","77305792.9862469","86716398.8187931","95184391.6808268","100105138.082222","104477104.794526","105490312.328803","110212354.071977","125135160.283077","134850313.598665","135527544.584838","134301798.061853","144039388.166228","","","",
"Sierra Leone","SLE","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","25857182.8159992","24943763.1753705","27151828.0256505","33495146.7379516","37569242.9890368","42368051.4906423","36302723.6524036","41810251.4931311","60006627.7524125","75839783.7510373","89056826.8209917","97260535.3464851","113805664.399816","84185342.7106133","78330856.7973604","54822211.9610791","31501328.7525667","45171495.0220774","70886614.2573653","64469427.1325349","36635707.810643","44021232.0318709","37752811.5367117","42733740.1172031","50549946.2765821","52775344.7844179","57067769.057064","51058257.5646679","40724565.7510651","40042928.5669373","37458782.0478318","65905464.6237616","72242322.2100072","81545914.8438688","84748395.4547921","90096606.836711","103210674.657864","116929025.467545","137423819.211673","132843227.407677","144922606.762135","161827706.741908","200609674.635338","251726692.948618","256034864.658254","220293468.627166","190790947.078999","190497475.976579","206475555.881483","205091560.627623","223451331.05295","220443057.908794","","","",
"El Salvador","SLV","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","54762180.974478","58390918.4423219","60010273.830156","64141634.6153845","74490569.105691","83289970.9310113","92937248.0041652","109994604.795663","129348671.0013","142122614.61503","147995870.620581","142256378.219653","137614486.697949","140776797.246917","146067317.619796","151379513.553953","144920348.309839","148337404.403108","160897092.517007","167880334.384029","227079116.081497","234019925.199492","264103256.443036","277938039.493939","328582888.401593","364465310.209094","419367875.084544","437573006.77706","497926109.60125","567815606.222041","626853746.57906","726664629.996396","767294459.44625","834421033.408192","937393623.029704","978605185.392253","1106346262.18243","1264099876.17901","1478920244.26866","1560835993.39192","1538050274.14227","1502287997.54648","1805019906.98681","2060047270.25256","2142369793.93374","2322366808.57859","2442355249.89751","2681649320.43261","3064195140.4988","3187915894.89825","3057380421.12907","3745822889.7397","","","",
"San Marino","SMR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193532103.787363","172995749.165126","185495219.221455","201257621.187148","249608690.325343","293473821.318359","294528842.153815","315041830.49514","363450515.131238","467705218.713822","463982495.398926","403308696.004768","344214064.719871","319375655.639674","335040931.364753","333396054.092401","289080139.981922","302221681.607552","314218679.438383","351996826.949221","341237984.560506","339522687.598392","","","","",
"Somalia, Fed. Rep.","SOM","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","15849664.7062653","17094956.036151","18721337.8254944","25312842.2148009","24738223.0815497","38812881.6695149","40275265.9760716","24154765.5948518","23487803.3505519","25493244.772202","26512866.3474691","31241865.227745","35165554.436295","33919940.4460743","36492861.3312917","48140981.9060897","53621785.5485239","56673779.738841","54796017.3675193","57099393.8594579","46667292.0282103","","","","","","","","","","","","","","","","","","","","","","","309860524.866223","341379996.86711","372969435.397377","388449682.037222","393127768.051496","411625291.847743","457351369.496156","517100636.206916","573483121.808706","","","",
"Serbia","SRB","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3451284225.64024","4388654542.01733","4747957406.8573","3233425706.25254","3623483572.31239","1154040090.35329","2670076777.31664","3309572931.85593","4140183989.95612","4031398954.14124","3892243916.81016","4430677011.10875","6282180453.21384","7429177613.69152","6603983074.23454","5767588600.29659","7173695312.70784","6214657236.44978","6349411829.7155","6138436734.77497","5088363899.22813","5268449548.92235","5826915517.83341","6795429509.30889","7237737709.71744","7776958327.38005","9471006541.81642","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918629234.930825","820425529.169528","1045789441.02794","1000241414.96053","800187278.168876","1310160847.67334","1008842938.62672","975614330.689257","","","","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8846731.60758933","10031321.8981923","11831948.8571037","12639577.2397228","14051025.0543548","14539083.5220275","14169391.2822079","14337487.1753679","11512532.3129866","9776441.15411104","7395754.4989939","9207216.75920138","105170868.889664","89244208.717996","121194521.517827","107984749.256242","96941328.843125","101743252.327635","100369243.188022","98722500.4013618","96380207.519274","","","",
"Suriname","SUR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","29995312.985881","32880800.9028593","33957656.8265683","44324876.0330579","53435462.8422425","46947245.9270753","57415319.3209377","70213148.8736533","75266235.5917909","87603377.2104774","86837683.0044558","91668750.3457432","90728583.0840359","93040248.1246393","87023754.0754541","97828969.0708638","96512441.8168397","118936148.393649","123214204.597371","57907331.2859237","42136551.6933961","56348351.6910223","53728163.3420757","57975526.1136885","63870901.1734604","61103444.7878051","87496975.0439135","96903800.8878374","117725380.71205","95108403.3015433","113481102.550881","102618228.011543","137586653.543554","156831949.128138","191590169.268768","226523293.242482","335724271.620742","370289967.768533","457417542.324957","470078278.997317","557978872.520857","574831148.629482","661108378.423439","677021845.354836","717683715.538004","688004187.22535","437609846.096294","481657159.009718","525798170.241431","498934118.52347","395574684.140939","407016196.24301","","","",
"Slovak Republic","SVK","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2799644914.98423","3156459911.15614","3693197277.5563","4004150569.60025","4555484158.27698","9057922875.84005","9047482889.93382","8443241190.75181","8671020249.80396","8697486121.67949","8453939266.33045","8364876168.94369","9171082686.53982","11637327213.3776","13047101080.0487","13270157315.6694","13917862196.2415","15809180943.7727","18362264362.1142","17369409611.4445","16563257447.2643","17744201531.0979","16666560024.8788","17627351052.0618","17765136284.4549","15155862872.6957","15471165988.4895","16412378663.1418","17896744411.5936","17797143797.0608","18734709482.9283","20355863164.189","","","",
"Slovenia","SVN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3777416122.11659","3991041017.99311","3823169299.75646","4137362931.79371","4136941451.52298","3992445112.34998","4031786844.06049","4400159651.1575","5503760365.80397","6459504228.65186","6855204503.11441","7339330091.30043","8617593270.83226","9984885425.1473","9817873446.57654","9597379869.3581","10326317354.6679","9816196576.79329","10233800361.3806","10351917242.2257","8866461517.51083","8958344047.52103","9383617575.26397","10161145255.8169","9953225567.98149","10473001817.7284","11255997635.35","","","",
"Sweden","SWE","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","4018128149.57542","4458717741.16145","5280330504.23712","6463629957.30302","7569676878.59481","9349772855.29343","10260889106.6171","11492968188.2414","12931616424.6849","15337650113.4095","18016127148.7241","16809349465.4164","15176839222.4703","14117122592.0449","14283891961.6079","15065247829.4777","19585017154.3778","23830873730.4747","27236320906.8898","29252064953.1025","35477501956.1248","36878422245.7861","38867490326.3405","30681321796.3329","31511664065.7431","35883532164.5043","40341336112.7879","37714311922.9017","38803381163.5097","41453451794.7389","40894326694.0222","39176598145.4944","43699356071.2671","53419116297.6969","60417341371.2705","62040117230.5298","66093085020.8807","76512398641.6634","84491056110.8633","77109279064.366","83610957929.0887","95022542889.3391","93784135081.8466","99371786208.1794","98296914991.3547","83752854871.2079","85460606398.9509","90628800177.0059","94671758914.9964","90880975632.9613","96199378014.922","110244746818.861","","","",
"Eswatini","SWZ","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","5053902.18926908","2457801.02643561","3020976.93278388","6026717.07705072","8627488.89439375","8675208.5768752","8527035.22350738","11101007.2594628","15755302.0714088","26135685.5699662","41737796.1295117","44779852.3519312","43743043.4523172","46609443.9104436","47140894.0330559","33754762.7678152","35027692.4461415","37883082.6791986","51394890.0564097","52616790.852465","81979560.6844073","92709492.3226482","114497828.794154","131408821.631049","168519766.739408","209406166.624236","206726128.174374","251306029.623159","238596783.590564","241553094.612237","244104200.792687","212873076.151265","208290306.633051","308938008.067303","376481477.637559","367264543.346264","394914485.841089","407902415.479809","452105236.865964","537736902.168478","786942842.660483","1052322083.17296","1162261066.57578","1018050496.73217","957729212.567139","843894731.351912","717654676.749257","760090712.367739","713371955.967893","774102604.587831","664703302.461968","766670063.786925","","","",
"Sint Maarten (Dutch part)","SXM","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95863552.2292814","99962857.0026376","103849356.927755","131468835.724631","135000174.579548","135633886.687172","127097726.915626","121732174.347712","","","","","","",
"Seychelles","SYC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","803071.389044807","963783.465369962","1350151.26703704","1623139.5292191","1904596.11323587","2425376.2954223","2460313.04674633","3196654.01498471","5032492.34789318","5658542.38986243","6703472.52839779","8328276.46162022","8649477.37919513","8409116.60081036","8711112.41782992","10086842.1433067","12920734.1439474","15380776.2748146","18898258.1442245","19734238.9088724","30439708.066902","40817207.6328476","34862802.2075004","39125600.9531134","42354958.5294288","45113243.6774329","48681433.8569749","60453322.9153295","67992618.8784089","72374767.9236218","70552241.3031053","69292567.1766259","79148901.6318129","77537789.7314706","92296795.1175296","107125854.18421","118968528.707885","114388553.881988","103679625.088116","87606811.4175971","101926663.753118","121862462.920389","116776738.384474","141247640.456479","151404656.623293","153801108.891478","165349186.718206","173464122.107269","173467684.526313","172345467.531555","136279718.464992","154048380.527994","","","",
"Syrian Arab Republic","SYR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","127249532.403246","136942721.589523","121710023.810201","163173532.950699","213882266.042144","263244133.691549","473636729.423042","867122744.298866","1066028228.70105","1268887938.62551","1466383619.67972","1654843101.98588","1422234906.59949","1440666473.2256","1524602188.3608","1225859247.55368","1477780885.9401","1839373412.48728","750564228.401368","777578415.276441","897628643.293666","1248851958.22099","1245047715.74809","1585657257.24623","2096770581.23459","2231678426.71667","2933988797.51169","2705142727.24035","2902054763.32694","3137318313.06095","3489294143.38442","3526805540.00263","3687647145.4631","3925883361.08224","4552067952.24982","5544610387.96824","6336492153.40183","7240550951.37859","8682726236.13798","8954497135.14254","10709040396.8267","3296705637.78004","3983035080.70802","2578011492.26749","2153297842.59129","1550173213.56134","862859372.065801","987581417.379992","1139061376.90631","961554471.13468","379989515.846591","","","","",
"Turks and Caicos Islands","TCA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34327702.9997845","35400891.608504","39397509.6205326","48219234.9309498","55921498.9246053","69276889.9341331","72834519.2314231","78455679.7611015","60093221.7066432","58721415.6776706","61653566.9547007","64717568.0439581","67502956.2897904","75880228.0694633","88641794.2389228","97255791.7695159","98337022.821931","109886747.548467","120110944.441216","105135809.709592","103418574.135339","","","",
"Chad","TCD","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","12684628.27489","14367508.523297","20086210.7613571","25355389.4966977","23410315.7360093","29560945.9485766","59043753.0956917","58314243.53731","71424054.3582305","81385083.5144466","88028052.2567849","80354569.8317633","70209836.5000117","54377350.5982366","54245304.6963002","54577892.9282248","56419659.1227893","59722313.863143","71056441.6687391","66562076.0495859","79289151.1121914","83424854.9157028","83707705.2886738","66690018.4951581","52602488.3612549","62510239.8862574","73303309.5166997","66619977.1821527","77356220.5278436","68703042.9895456","66009883.936306","84127667.2729759","164826426.888419","261970619.952326","339672240.087612","457551357.753946","536629209.823669","656991765.508157","835082153.483084","879869463.062889","894615572.558094","1209452780.07025","1322401194.96191","1445625549.49249","1412098145.1619","1193272760.11765","1311410840.93393","1619440785.11288","1376671460.17375","1443608169.89674","1358945384.72852","1484977222.47288","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","14166590.9048008","14642965.3836412","19733139.1837592","25157488.2804615","23378035.0216771","28266045.7748087","27910361.028783","37284851.9898352","47358236.1740877","57630810.321605","81539081.6369166","85102431.9004872","74844794.071843","76072894.2640053","71295645.5798938","67800076.4242141","85165277.583212","99355500.4590952","88170857.4130485","85563774.1150168","92343980.6109248","104519231.768061","105030915.811633","94753890.9650592","57600972.9551751","69446477.7039646","54909736.8015254","45253672.1425879","62146226.4601646","51758153.7689071","54457251.8420416","53904062.0634669","57681315.2475271","69806517.6912326","78407516.4338599","85450338.3777457","13526224.8586764","99775922.4203497","154491197.145035","196577241.208388","266005797.720021","380359428.683976","399209132.97184","394355113.795615","387291500.143061","305569889.621315","424531429.258825","433227351.761178","455923217.956783","448786869.607801","450028380.873635","476772924.681734","","","",
"Thailand","THA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","517702731.598811","587026188.082013","660940374.641681","763840450.929724","893763715.696704","1056639872.00324","1226580528.41718","1418087008.86595","1673828097.30648","1961465667.16546","2833167524.46353","3120231882.91113","3394736662.47068","3833294778.59571","4228340179.48738","4125094568.53994","4747923272.23943","5441712352.96869","6390920574.93829","7398087507.01168","10034851443.4337","11650874347.9433","13019264707.2231","15457422098.1385","18120551515.9874","21747999014.0232","24813707797.2266","23960991982.4422","21610455223.1501","22493571011.6022","23007571129.0506","22760767963.5014","23007322229.6738","24371253051.8729","26106572938.8472","28197311844.5209","32371510534.5588","37361905192.533","43919485610.8521","43363125894.2201","50204869753.5273","57016363346.1606","62997502922.0977","67842375792.4422","68171468583.065","68466914310.4097","70499711018.6875","77450751035.6573","85898710268.6617","93808931202.9657","95011551845.8987","94970644073.5456","","","",
"Tajikistan","TJK","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34162905.4627469","12118753.2054972","19331443.1064021","14739035.4366982","119583295.609787","81036749.1468468","105058852.56639","54524428.2070754","110321695.891764","129975278.766241","92563330.6073541","133041058.932637","189899062.986144","189876459.026031","371896284.29721","506513508.310338","366177540.625759","324502541.757444","488238551.899029","379824751.973351","1048362963.96014","1331156999.69632","1382379635.6882","1840586676.25673","1315493170.90477","767351202.787274","434987878.739201","295881748.686079","554851603.686485","824274511.863984","922689277.48589","943681749.131354","","","",
"Turkmenistan","TKM","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","413643041.143994","412369367.124976","563057475.018669","498860413.70957","341915925.670176","410243001.554385","415734544.493809","383361251.821718","373713237.721968","337749245.659534","391577501.572986","467211760.738747","604912657.042677","806428683.003873","917760228.370679","1057139818.63865","1338481542.92431","1664785593.03262","2992896674.30382","3152029967.04857","3595511802.97207","4875987178.15883","5910259414.74724","6502654708.61263","7144422262.24627","5748119483.07782","5708992086.18345","5848683517.59202","6226966036.53259","6819239047.46131","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18215108.0673697","22944333.5628926","22042622.2328564","22563556.2740388","22510453.2629086","22108548.9033748","23959962.3707279","30870274.1260939","38968347.8049669","47678035.4919909","48379717.9970402","63273462.6116681","68883687.5550996","88438446.3523848","81017153.4228483","98193324.4060344","103169177.230604","93532596.0307343","93779459.8753017","119952566.101685","140670408.955496","242065372.098079","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","1211392.90555033","1191334.74527102","1518787.60170814","1951316.59971079","2159095.19995828","2809264.57863111","4171211.31634371","3587824.86845479","3597780.47670882","3967068.3801809","4071600.8149984","4565275.07929157","5433253.87946435","7105003.34664084","7295993.18335717","7954560.04579431","8621399.9147846","9055261.40464126","8881600.10695263","14497721.3167405","17405972.1457235","17880978.6040855","16191824.8605438","15892522.2208626","15879427.2857885","17321842.2412586","15251953.9191326","14686368.2611773","16179756.7752221","19319068.17544","22132647.862899","23164740.9879693","23922235.4426829","27127719.6767545","25129026.6233243","32217213.1508819","36922278.6120536","42093042.0191614","39442215.7717865","38114640.2860068","39343844.7814398","37480989.718292","41834458.8475551","43272344.0267333","44971787.7368769","44795958.0554437","43299751.8854468","","","",
"South Asia (IDA & IBRD)","TSA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","76964522.629245","88553833.8848377","130152340.207718","115659941.583204","158664558.521072","146804131.089821","207023795.31848","281667430.440795","255303858.319097","293796617.267484","352794612.105147","387396881.030999","474757339.630991","597226394.568855","667460208.464544","651394961.512944","513995216.011892","538235327.005926","529561759.993953","511295019.183978","529026826.411585","612496822.821208","673022010.289034","545985584.35639","564791014.19003","527440788.19528","689684837.891189","667300222.224601","722801558.444735","831416947.497202","973825966.640239","1083905603.03704","1121479620.90846","1592450829.21187","1510432939.93254","1952967526.23752","2436327596.69735","2733474970.00856","2889611822.00085","2761147861.12773","3436229116.40365","4042955153.25513","4775234799.16153","4297802719.65019","3105447779.46315","2804773121.72517","3154091603.01814","2973272247.82812","2607425729.76551","2515284794.09851","2019039332.48664","2110479474.34272","","","",
"Tunisia","TUN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","93978325.6644472","106055950.44117","133417336.823449","172813437.006974","189326166.867182","244439758.008065","342860177.420613","416125781.383873","517444152.883479","639364196.909011","797743702.044266","763764132.404966","777074405.142266","845392108.438109","882163576.454085","963767726.984943","1116373184.90934","1154708488.04374","1123455886.57266","1076457469.97251","1284098962.93223","1355776945.40721","2685164556.4078","2555254102.50172","2737551646.93795","3139940432.03862","3350154852.66025","3349428291.87825","3549912410.35127","3642061499.62756","3299414749.57066","3242093577.98497","3510781406.01913","4096992203.89504","4581936101.23778","4741945429.32018","5091585274.22991","5764169563.68415","6484603980.26927","6389720802.78456","6821991496.02916","7514507999.17129","7711643584.49445","7706673571.96063","7137431356.70541","6011751370.77876","5726168599.30993","5305472969.32705","4997725069.90507","4674693651.47872","5043173435.03828","4938164364.3176","","","",
"Turkiye","TUR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","2514439126.3488","2340285413.25012","3132799552.09758","3841070571.17099","5385892250.71584","6720970383.89272","7524123187.24225","8635573527.10371","9619416153.17402","13175889504.5944","10179903287.5823","10489296195.2688","9528683746.95629","9120633635.34744","8865728467.75522","9937753532.75562","11191138400.9533","14207278471.0151","15249759591.0463","16924325016.1981","22804112014.3812","23248784428.3153","24385713653.0793","26993972608.2729","21255454100.1768","26647387649.8553","28220526146.2759","29015312577.9731","42633415098.7942","41428428701.2403","43442152777.4305","35711922389.0289","43385700078.4661","53451876498.3784","66941473424.1902","80295324867.0813","86818948428.7078","106146025485.358","120030841981.2","105362494148.463","116521575983.551","120328301593.943","127711139789.102","135002330010.177","136541596219.699","126812553155.546","130960342063.03","130577118139.605","108885280453.478","116456803114.297","109603278519.332","123744733605.747","","","",
"Tuvalu","TUV","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","815353.885351302","871516.653666933","949905.11881249","907689.608821051","1019731.30585876","1109142.76287019","1204850.50324657","1269660.25837211","1302934.51958131","1337989.77398605","1509070.92222053","1387382.54394931","1842154.17727053","2009590.86088125","2416805.6431349","2156015.96583728","2152386.4094038","2611854.83511038","2925807.05113355","2586590.62368368","2968041.44429693","3636015.28060499","3596421.04142896","3694482.65789113","3586962.75614042","3527342.74940238","4055762.44808156","4458028.26091279","4609093.16202249","5534986.66211778","5742530.4796475","6679554.77201803","","","",
"Tanzania","TZA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1117658150.30448","934655679.362889","915408921.322214","1058544556.26511","1044254786.062","1025199528.45833","1019151754.76465","1182265779.37635","1385976818.78962","1462037707.19533","2150664235.35037","2090664533.09573","2049142929.27187","1910261052.19684","1829551195.80285","1884259995.53779","1990123307.03285","2001082217.49973","2000708186.72287","2423637980.21713","3445525418.65877","4301218967.96502","5349571268.27057","6412376805.41546","9273582906.14641","8897983839.51943","8545961886.21345","6831178414.99031","6565109141.53824","6352952804.35405","5869721066.76825","6567331256.61049","6194833323.89753","6180409520.00941","","","",
"Uganda","UGA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","94504171.46437","111182613.506683","114145607.445255","136101965.570977","184841439.803985","204913168.740875","209874106.276729","247043679.00326","209306957.805595","216890756.138933","131023464.317797","130608282.837988","188789514.796805","180215264.769012","300377327.878931","301310495.180487","332106214.856611","498702764.753381","501568249.725599","403682184.834899","325525045.285003","256320591.637631","218480942.932823","240653410.125217","228647361.857836","343864300.750966","389364719.342619","402876380.823675","407916340.216606","376594474.154978","389685453.468893","360729537.201786","379468185.110402","411403377.506899","505524468.543717","579070511.926552","655716901.809344","848843870.12025","1171619205.44561","2333081886.2883","2916173363.05268","3550950143.8369","4294341650.55349","4188348560.738","4191938609.64316","3577032474.70223","2908128377.06952","2626471241.57056","2372387658.58411","2467936239.78493","2251676393.87798","2024891420.26577","","","",
"Ukraine","UKR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15106125234.9724","14525139971.4353","14174126185.976","11662658564.8257","9632959998.64975","9581979307.87527","8824244482.52257","9659569032.04904","8137649168.57459","6215485388.5954","5721932850.90889","6862411010.90001","7727316093.98532","9347546455.66053","11277179068.2729","13450476559.3008","16069443197.1305","20233841254.1517","24323330263.1513","19113787000.4556","20225971720.9684","22793905538.0772","23313102240.02","25134868009.5084","16496588624.2607","11304069179.2517","12270295444.8502","13541430107.6077","15854561497.0313","19031324480.7627","21108411388.2963","26372112388.8772","","","",
"Upper middle income","UMC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
